   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
    28.796    1.6   1.4   1.6  80.   85.   55.    0.5   0.2   0.25
    28.808    1.65  1.5   1.5  75.   85.   55.    0.5   0.2   0.25
    28.836    1.7   1.4   1.6  75.   85.   65.    0.5   0.15  0.15
    28.902    1.65  1.6   1.6  80.   75.   60.    0.5   0.3   0.15
    28.994    1.65  1.6   1.4  75.   85.   60.    0.5   0.25  0.2 
    29.027    1.65  1.4   1.6  75.   75.   55.    0.5   0.2   0.2 
    29.260    1.65  1.5   1.5  75.   80.   60.    0.5   0.2   0.25
    29.290    1.7   1.6   1.6  75.   85.   55.    0.5   0.25  0.2 
    29.313    1.7   1.5   1.6  80.   75.   65.    0.5   0.2   0.15
    29.406    1.65  1.6   1.6  80.   85.   60.    0.5   0.3   0.15
    29.446    1.65  1.5   1.5  80.   75.   60.    0.5   0.2   0.25
    29.556    1.7   1.5   1.6  80.   85.   55.    0.5   0.2   0.15
    29.559    1.7   1.4   1.6  75.   80.   65.    0.5   0.15  0.15
    29.634    1.65  1.4   1.6  75.   80.   55.    0.5   0.2   0.2 
    29.714    1.6   1.6   1.4  85.   80.   60.    0.5   0.35  0.15
    29.771    1.65  1.5   1.5  75.   75.   55.    0.5   0.25  0.2 
    29.786    1.65  1.6   1.5  75.   80.   65.    0.5   0.3   0.15
    29.851    1.65  1.5   1.5  85.   80.   55.    0.5   0.2   0.2 
    29.903    1.65  1.4   1.5  75.   75.   55.    0.5   0.2   0.2 
    29.948    1.65  1.6   1.5  80.   80.   60.    0.5   0.25  0.25
    29.957    1.65  1.6   1.6  80.   80.   55.    0.5   0.3   0.15
    29.988    1.7   1.5   1.6  75.   80.   60.    0.5   0.2   0.15
    30.057    1.6  1.6  1.6 85.  80.  55.   0.5  0.3  0.3
    30.085    1.65  1.6   1.4  80.   80.   55.    0.5   0.3   0.15
    30.098    1.65  1.4   1.6  85.   75.   55.    0.5   0.15  0.3 
    30.104    1.7   1.4   1.4  75.   75.   55.    0.5   0.15  0.15
    30.124    1.65  1.5   1.6  75.   75.   55.    0.5   0.25  0.2 
    30.160    1.65  1.6   1.6  85.   85.   60.    0.5   0.3   0.15
    30.174    1.6   1.6   1.4  80.   75.   60.    0.5   0.35  0.15
    30.207    1.65  1.6   1.5  75.   85.   65.    0.5   0.25  0.25
    30.227    1.65  1.4   1.5  85.   80.   65.    0.5   0.15  0.2 
    30.297    1.7   1.5   1.4  85.   85.   65.    0.5   0.3   0.15
    30.306    1.65  1.6   1.5  80.   80.   60.    0.5   0.3   0.2 
    30.347    1.65  1.5   1.6  80.   75.   65.    0.5   0.25  0.25
    30.353    1.6   1.4   1.4  85.   80.   65.    0.5   0.2   0.15
    30.369    1.65  1.5   1.4  75.   85.   60.    0.5   0.25  0.15
    30.376    1.65  1.5   1.6  75.   85.   60.    0.5   0.25  0.25
    30.390    1.6   1.5   1.6  85.   85.   65.    0.5   0.25  0.3 
    30.459    1.65  1.5   1.6  80.   80.   60.    0.5   0.2   0.3 
    30.461    1.6   1.5   1.6  80.   85.   65.    0.5   0.25  0.3 
    30.532    1.6   1.6   1.5  85.   80.   60.    0.5   0.35  0.15
    30.572    1.65  1.6   1.6  85.   75.   55.    0.5   0.25  0.3 
    30.674    1.65  1.6   1.5  75.   80.   60.    0.5   0.3   0.15
    30.719    1.65  1.6   1.4  85.   75.   60.    0.5   0.3   0.15
    30.765    1.7   1.6   1.6  75.   80.   55.    0.5   0.3   0.15
    30.885    1.65  1.6   1.5  85.   80.   55.    0.5   0.25  0.2 
    30.889    1.6   1.4   1.4  85.   75.   60.    0.5   0.2   0.15
    30.923    1.65  1.5   1.5  75.   80.   55.    0.5   0.2   0.25
    30.958    1.65  1.5   1.6  75.   85.   60.    0.5   0.25  0.2 
    31.031    1.65  1.5   1.6  80.   80.   60.    0.5   0.25  0.2 
    31.052    1.7   1.4   1.6  75.   75.   65.    0.5   0.15  0.3 
    31.056    1.65  1.5   1.6  75.   85.   60.    0.5   0.2   0.3 
    31.102    1.65  1.4   1.4  85.   80.   65.    0.5   0.15  0.15
    31.213    1.65  1.5   1.5  80.   80.   60.    0.5   0.25  0.15
    31.301    1.65  1.6   1.6  85.   80.   65.    0.5   0.25  0.3 
    31.313    1.65  1.5   1.5  80.   75.   65.    0.5   0.25  0.2 
    31.339    1.7   1.5   1.6  80.   80.   60.    0.5   0.2   0.15
    31.345    1.7   1.6   1.5  75.   85.   55.    0.5   0.25  0.15
    31.353    1.65  1.5   1.4  75.   75.   55.    0.5   0.25  0.15
    31.354    1.7   1.4   1.4  75.   75.   65.    0.5   0.15  0.15
    31.410    1.7   1.4   1.6  80.   80.   55.    0.5   0.15  0.15
    31.424    1.65  1.5   1.6  85.   75.   55.    0.5   0.2   0.25
    31.439    1.65  1.5   1.5  80.   75.   65.    0.5   0.25  0.15
    31.467    1.7   1.6   1.6  80.   75.   65.    0.5   0.25  0.2 
    31.501    1.65  1.5   1.5  80.   75.   60.    0.5   0.25  0.2 
    31.566    1.65  1.4   1.4  80.   80.   65.    0.5   0.15  0.2 
    31.654    1.65  1.4   1.5  85.   75.   65.    0.5   0.15  0.25
    31.667    1.65  1.6   1.6  75.   80.   55.    0.5   0.25  0.3 
    31.673    1.6   1.4   1.4  80.   85.   60.    0.5   0.2   0.15
    31.687    1.6  1.4  1.5 80.  85.  60.   0.5  0.2  0.2
    31.716    1.65  1.4   1.4  75.   80.   55.    0.5   0.2   0.15
    31.724    1.65  1.4   1.5  75.   85.   60.    0.5   0.15  0.25
    31.728    1.65  1.5   1.4  75.   85.   60.    0.5   0.2   0.2 
    31.766    1.7   1.5   1.4  75.   75.   55.    0.5   0.2   0.15
    31.839    1.6   1.6   1.5  80.   80.   65.    0.5   0.35  0.2 
    31.869    1.6   1.4   1.6  80.   85.   60.    0.5   0.2   0.25
    31.889    1.65  1.4   1.5  75.   80.   55.    0.5   0.2   0.2 
    31.927    1.65  1.6   1.6  75.   80.   55.    0.5   0.3   0.2 
    32.026    1.7   1.4   1.4  85.   80.   65.    0.5   0.15  0.25
    32.134    1.7   1.4   1.6  80.   80.   65.    0.5   0.15  0.15
    32.145    1.7   1.6   1.5  85.   85.   60.    0.5   0.35  0.35
    32.171    1.6   1.6   1.5  85.   75.   65.    0.5   0.35  0.2 
    32.194    1.65  1.5   1.6  85.   75.   60.    0.5   0.2   0.3 
    32.253    1.7   1.4   1.6  75.   80.   60.    0.5   0.15  0.15
    32.265    1.65  1.5   1.4  85.   80.   55.    0.5   0.2   0.15
    32.265    1.6   1.4   1.5  85.   80.   55.    0.5   0.2   0.15
    32.287    1.65  1.6   1.6  80.   85.   65.    0.5   0.25  0.3 
    32.321    1.6   1.4   1.6  85.   75.   55.    0.5   0.2   0.25
    32.357    1.7   1.5   1.6  80.   85.   60.    0.5   0.2   0.15
    32.393    1.65  1.6   1.6  80.   75.   65.    0.5   0.3   0.15
    32.466    1.65  1.4   1.6  80.   85.   60.    0.5   0.15  0.3 
    32.517    1.65  1.5   1.5  75.   85.   65.    0.5   0.2   0.25
    32.618    1.65  1.5   1.4  75.   85.   65.    0.5   0.2   0.2 
    32.647    1.65  1.4   1.5  85.   80.   55.    0.5   0.15  0.2 
    32.658    1.65  1.4   1.4  85.   75.   55.    0.5   0.15  0.15
    32.784    1.65  1.5   1.6  75.   75.   60.    0.5   0.25  0.2 
    32.845    1.65  1.6   1.5  80.   85.   65.    0.5   0.3   0.15
    32.853    1.65  1.4   1.5  75.   80.   55.    0.5   0.2   0.15
    32.906    1.6  1.4  1.6 85.  75.  60.   0.5  0.2  0.2
    32.951    1.7  1.5  1.5 75.  75.  65.   0.5  0.2  0.2
    32.978    1.6   1.6   1.4  85.   75.   65.    0.5   0.35  0.15
    33.050    1.65  1.5   1.6  75.   85.   65.    0.5   0.2   0.35
    33.130    1.7   1.5   1.6  80.   80.   55.    0.5   0.2   0.15
    33.140    1.7   1.6   1.5  75.   75.   60.    0.5   0.25  0.15
    33.338    1.7   1.5   1.5  75.   75.   55.    0.5   0.2   0.15
    33.431    1.6   1.4   1.4  85.   75.   65.    0.5   0.2   0.15
    33.431    1.6   1.6   1.6  85.   75.   65.    0.5   0.35  0.25
    33.454    1.7   1.4   1.6  80.   75.   60.    0.5   0.15  0.2 
    33.467    1.65  1.5   1.5  75.   80.   60.    0.5   0.25  0.15
    33.485    1.6   1.6   1.6  75.   80.   65.    0.5   0.35  0.3 
    33.528    1.65  1.4   1.5  75.   85.   55.    0.5   0.15  0.25
    33.531    1.6  1.6  1.4 80.  85.  55.   0.5  0.3  0.2
    33.533    1.7   1.4   1.6  75.   75.   65.    0.5   0.15  0.15
    33.697    1.6   1.6   1.6  85.   85.   65.    0.5   0.3   0.35
    33.709    1.65  1.6   1.4  85.   75.   65.    0.5   0.3   0.15
    33.712    1.65  1.6   1.6  75.   80.   65.    0.5   0.25  0.35
    33.789    1.65  1.5   1.5  75.   85.   60.    0.5   0.25  0.2 
    33.822    1.7  1.5  1.6 80.  75.  60.   0.5  0.2  0.2
    33.838    1.6   1.4   1.6  85.   85.   65.    0.5   0.15  0.35
    33.849    1.7   1.5   1.6  80.   80.   65.    0.5   0.2   0.15
    33.854    1.7   1.4   1.6  75.   75.   55.    0.5   0.15  0.25
    33.868    1.7   1.4   1.6  80.   75.   65.    0.5   0.15  0.15
    33.874    1.6   1.6   1.6  75.   85.   65.    0.5   0.35  0.3 
    33.888    1.65  1.5   1.5  85.   80.   65.    0.5   0.2   0.2 
    33.944    1.65  1.4   1.5  75.   75.   55.    0.5   0.2   0.15
    33.953    1.7   1.4   1.4  75.   80.   55.    0.5   0.15  0.15
    33.954    1.6   1.6   1.6  85.   85.   65.    0.5   0.3   0.25
    34.005    1.65  1.6   1.4  85.   75.   55.    0.5   0.3   0.15
    34.103    1.7   1.4   1.4  85.   85.   55.    0.5   0.2   0.25
    34.166    1.6   1.6   1.6  80.   85.   55.    0.5   0.35  0.2 
    34.191    1.7   1.6   1.6  75.   75.   60.    0.5   0.25  0.2 
    34.199    1.6   1.5   1.6  85.   75.   65.    0.5   0.25  0.3 
    34.273    1.65  1.4   1.4  85.   80.   55.    0.5   0.15  0.15
    34.336    1.7   1.6   1.6  75.   80.   65.    0.5   0.25  0.15
    34.384    1.65  1.4   1.6  85.   75.   55.    0.5   0.15  0.25
    34.421    1.65  1.6   1.6  75.   85.   65.    0.5   0.25  0.35
    34.435    1.6   1.6   1.4  80.   80.   65.    0.5   0.35  0.15
    34.444    1.6   1.6   1.6  80.   80.   55.    0.5   0.3   0.35
    34.451    1.6   1.5   1.6  85.   75.   65.    0.5   0.25  0.25
    34.453    1.65  1.5   1.6  75.   80.   55.    0.5   0.2   0.3 
    34.479    1.7   1.4   1.5  80.   80.   60.    0.5   0.15  0.15
    34.559    1.65  1.6   1.6  80.   85.   60.    0.5   0.25  0.3 
    34.588    1.7   1.6   1.6  80.   80.   65.    0.5   0.25  0.2 
    34.589    1.65  1.4   1.5  85.   75.   60.    0.5   0.15  0.2 
    34.592    1.65  1.6   1.5  85.   85.   60.    0.5   0.3   0.15
    34.597    1.65  1.6   1.4  85.   80.   55.    0.5   0.25  0.15
    34.634    1.65  1.5   1.4  85.   80.   65.    0.5   0.2   0.15
    34.660    1.65  1.4   1.5  80.   80.   55.    0.5   0.15  0.25
    34.671    1.6   1.6   1.6  80.   80.   65.    0.5   0.35  0.25
    34.676    1.7   1.4   1.5  75.   80.   55.    0.5   0.15  0.2 
    34.772    1.7  1.5  1.5 75.  75.  55.   0.5  0.2  0.2
    34.776    1.7   1.4   1.5  80.   80.   55.    0.5   0.15  0.15
    34.789    1.6  1.4  1.5 85.  85.  60.   0.5  0.2  0.2
    34.895    1.65  1.5   1.4  75.   80.   65.    0.5   0.2   0.2 
    34.920    1.65  1.4   1.6  75.   85.   65.    0.5   0.15  0.35
    34.953    1.65  1.5   1.5  85.   75.   60.    0.5   0.2   0.2 
    34.969    1.7   1.4   1.5  80.   85.   55.    0.5   0.15  0.15
    35.005    1.6   1.6   1.6  75.   85.   60.    0.5   0.35  0.3 
    35.039    1.65  1.4   1.5  80.   75.   60.    0.5   0.15  0.25
    35.058    1.65  1.4   1.6  75.   85.   55.    0.5   0.15  0.3 
    35.308    1.7   1.6   1.5  80.   75.   60.    0.5   0.25  0.15
    35.370    1.65  1.6   1.4  85.   75.   55.    0.5   0.25  0.15
    35.425    1.6   1.6   1.5  85.   75.   60.    0.5   0.35  0.15
    35.432    1.65  1.4   1.6  85.   80.   65.    0.5   0.15  0.25
    35.451    1.65  1.4   1.6  85.   85.   65.    0.5   0.15  0.3 
    35.610    1.65  1.5   1.4  75.   80.   60.    0.5   0.2   0.2 
    35.648    1.6  1.6  1.4 85.  85.  55.   0.5  0.3  0.2
    35.686    1.7   1.5   1.6  75.   85.   55.    0.5   0.2   0.15
    35.706    1.65  1.6   1.6  80.   85.   60.    0.5   0.3   0.25
    35.745    1.7   1.4   1.6  75.   80.   55.    0.5   0.15  0.25
    35.751    1.65  1.6   1.6  85.   85.   60.    0.5   0.3   0.2 
    35.766    1.6   1.5   1.6  85.   85.   60.    0.5   0.25  0.2 
    35.815    1.65  1.5   1.5  85.   75.   60.    0.5   0.25  0.15
    35.967    1.6   1.6   1.5  85.   75.   55.    0.5   0.35  0.15
    35.970    1.7   1.6   1.4  75.   75.   55.    0.5   0.25  0.15
    36.005    1.6   1.6   1.6  85.   75.   65.    0.5   0.3   0.35
    36.061    1.65  1.6   1.6  75.   80.   65.    0.5   0.3   0.3 
    36.065    1.7  1.5  1.6 75.  75.  55.   0.5  0.2  0.2
    36.083    1.65  1.6   1.6  80.   80.   55.    0.5   0.3   0.25
    36.087    1.7   1.6   1.6  75.   85.   65.    0.5   0.25  0.15
    36.121    1.6   1.5   1.5  85.   75.   65.    0.5   0.25  0.2 
    36.135    1.6   1.5   1.5  85.   80.   65.    0.5   0.25  0.25
    36.149    1.65  1.4   1.5  80.   80.   55.    0.5   0.2   0.15
    36.187    1.6   1.4   1.6  85.   85.   65.    0.5   0.2   0.25
    36.221    1.6   1.6   1.5  85.   85.   65.    0.5   0.3   0.25
    36.264    1.65  1.6   1.5  80.   85.   65.    0.5   0.25  0.25
    36.283    1.7   1.4   1.6  80.   85.   65.    0.5   0.15  0.15
    36.356    1.6   1.6   1.6  80.   85.   55.    0.5   0.3   0.35
    36.447    1.6   1.5   1.6  85.   85.   65.    0.5   0.2   0.35
    36.473    1.7   1.4   1.6  85.   75.   60.    0.5   0.15  0.15
    36.490    1.7  1.5  1.6 80.  80.  65.   0.5  0.2  0.2
    36.561    1.65  1.5   1.5  85.   80.   55.    0.5   0.25  0.15
    36.671    1.6   1.6   1.6  85.   85.   60.    0.5   0.35  0.2 
    36.737    1.65  1.6   1.5  75.   80.   65.    0.5   0.25  0.25
    36.772    1.65  1.5   1.5  75.   85.   60.    0.5   0.25  0.15
    36.894    1.7  1.5  1.4 85.  85.  65.   0.5  0.3  0.2
    36.963    1.6   1.5   1.4  80.   85.   60.    0.5   0.25  0.15
    37.010    1.7   1.5   1.4  85.   80.   65.    0.5   0.2   0.25
    37.031    1.7  1.5  1.6 85.  75.  65.   0.5  0.3  0.2
    37.087    1.65  1.6   1.4  80.   85.   55.    0.5   0.3   0.15
    37.114    1.7   1.4   1.6  75.   80.   65.    0.5   0.15  0.25
    37.130    1.6   1.4   1.4  85.   85.   60.    0.5   0.15  0.2 
    37.171    1.65  1.4   1.5  85.   75.   65.    0.5   0.15  0.2 
    37.174    1.65  1.5   1.6  80.   85.   65.    0.5   0.2   0.25
    37.272    1.7   1.4   1.6  80.   80.   65.    0.5   0.15  0.2 
    37.395    1.65  1.5   1.6  80.   85.   60.    0.5   0.2   0.3 
    37.496    1.65  1.6   1.6  75.   85.   65.    0.5   0.3   0.3 
    37.616    1.65  1.5   1.6  85.   80.   65.    0.5   0.2   0.25
    37.818    1.6   1.6   1.5  80.   85.   55.    0.5   0.3   0.25
    37.839    1.65  1.4   1.4  85.   75.   60.    0.5   0.15  0.15
    37.995    1.6   1.4   1.4  85.   85.   65.    0.5   0.15  0.2 
    38.126    1.65  1.4   1.4  75.   75.   55.    0.5   0.2   0.15
    38.132    1.65  1.4   1.4  75.   85.   60.    0.5   0.15  0.2 
    38.157    1.65  1.6   1.5  80.   80.   55.    0.5   0.25  0.25
    38.175    1.7   1.4   1.6  75.   75.   55.    0.5   0.15  0.2 
    38.193    1.65  1.5   1.5  75.   75.   55.    0.5   0.25  0.15
    38.229    1.6  1.4  1.6 85.  75.  65.   0.5  0.2  0.3
    38.239    1.7   1.5   1.5  80.   80.   60.    0.5   0.2   0.15
    38.259    1.65  1.4   1.6  85.   85.   65.    0.5   0.15  0.25
    38.293    1.65  1.5   1.6  85.   85.   65.    0.5   0.2   0.2 
    38.313    1.7   1.6   1.5  75.   80.   55.    0.5   0.3   0.15
    38.374    1.7   1.5   1.6  80.   75.   55.    0.5   0.2   0.15
    38.467    1.6   1.5   1.6  85.   85.   55.    0.5   0.25  0.3 
    38.511    1.65  1.6   1.6  85.   75.   60.    0.5   0.3   0.25
    38.542    1.65  1.5   1.5  80.   80.   60.    0.5   0.2   0.25
    38.645    1.7  1.6  1.6 75.  75.  65.   0.5  0.2  0.3
    38.649    1.6   1.5   1.5  80.   85.   65.    0.5   0.25  0.2 
    38.654    1.65  1.4   1.6  85.   75.   60.    0.5   0.15  0.3 
    38.663    1.7   1.4   1.5  80.   85.   60.    0.5   0.15  0.15
    38.780    1.65  1.5   1.6  75.   75.   65.    0.5   0.25  0.2 
    38.792    1.6   1.5   1.4  80.   85.   65.    0.5   0.25  0.15
    38.851    1.7   1.4   1.5  75.   75.   55.    0.5   0.15  0.15
    38.877    1.65  1.6   1.5  80.   80.   55.    0.5   0.3   0.2 
    38.881    1.65  1.6   1.6  75.   80.   55.    0.5   0.3   0.3 
    38.883    1.65  1.6   1.5  85.   75.   55.    0.5   0.3   0.2 
    38.971    1.7   1.5   1.6  85.   75.   55.    0.5   0.2   0.15
    39.001    1.65  1.6   1.5  75.   80.   55.    0.5   0.35  0.15
    39.016    1.65  1.6   1.6  75.   85.   60.    0.5   0.3   0.3 
    39.033    1.7   1.4   1.4  75.   80.   65.    0.5   0.15  0.15
    39.060    1.7   1.6   1.6  75.   75.   65.    0.5   0.25  0.15
    39.068    1.6   1.6   1.6  80.   80.   65.    0.5   0.35  0.3 
    39.078    1.6   1.5   1.6  80.   85.   55.    0.5   0.25  0.3 
    39.103    1.65  1.6   1.6  85.   75.   55.    0.5   0.3   0.25
    39.117    1.7   1.4   1.6  80.   75.   55.    0.5   0.15  0.15
    39.168    1.7   1.5   1.6  75.   75.   60.    0.5   0.2   0.15
    39.211    1.6  1.4  1.6 80.  85.  55.   0.5  0.2  0.3
    39.211    1.6   1.6   1.6  80.   75.   60.    0.5   0.35  0.3 
    39.215    1.7   1.4   1.6  85.   75.   55.    0.5   0.15  0.15
    39.254    1.65  1.4   1.4  75.   85.   65.    0.5   0.15  0.2 
    39.255    1.65  1.6   1.6  75.   75.   65.    0.5   0.3   0.3 
    39.257    1.65  1.5   1.5  80.   75.   55.    0.5   0.2   0.25
    39.274    1.65  1.6   1.6  75.   80.   60.    0.5   0.25  0.3 
    39.337    1.6   1.6   1.5  75.   85.   55.    0.5   0.35  0.25
    39.342    1.65  1.5   1.5  85.   85.   65.    0.5   0.2   0.15
    39.372    1.65  1.4   1.5  80.   80.   60.    0.5   0.15  0.25
    39.375    1.65  1.5   1.6  85.   85.   55.    0.5   0.25  0.15
    39.380    1.65  1.6   1.6  80.   75.   55.    0.5   0.3   0.15
    39.383    1.6   1.5   1.5  85.   80.   55.    0.5   0.25  0.25
    39.407    1.65  1.6   1.5  75.   80.   55.    0.5   0.3   0.15
    39.604    1.7   1.5   1.6  85.   75.   60.    0.5   0.2   0.15
    39.613    1.7   1.6   1.5  75.   75.   55.    0.5   0.25  0.2 
    39.641    1.65  1.5   1.5  85.   75.   65.    0.5   0.2   0.2 
    39.690    1.65  1.5   1.5  80.   80.   55.    0.5   0.2   0.25
    39.705    1.65  1.4   1.5  75.   85.   65.    0.5   0.15  0.25
    39.808    1.65  1.5   1.4  85.   75.   60.    0.5   0.2   0.15
    39.820    1.7   1.6   1.5  80.   80.   60.    0.5   0.25  0.15
    39.836    1.65  1.5   1.4  80.   85.   65.    0.5   0.2   0.15
    39.885    1.6   1.6   1.5  80.   75.   65.    0.5   0.35  0.25
    39.937    1.7   1.4   1.6  80.   85.   55.    0.5   0.15  0.2 
    39.965    1.65  1.6   1.6  85.   75.   55.    0.5   0.25  0.25
    39.965    1.65  1.6   1.5  85.   85.   55.    0.5   0.25  0.2 
    39.972    1.65  1.4   1.5  75.   80.   60.    0.5   0.15  0.25
    40.004    1.65  1.4   1.5  85.   85.   65.    0.5   0.15  0.2 
    40.037    1.65  1.6   1.6  80.   85.   55.    0.5   0.3   0.25
    40.064    1.65  1.6   1.6  80.   75.   65.    0.5   0.3   0.3 
    40.108    1.65  1.5   1.6  75.   85.   65.    0.5   0.25  0.25
    40.124    1.65  1.6   1.6  75.   85.   55.    0.5   0.3   0.3 
    40.187    1.65  1.5   1.6  85.   80.   55.    0.5   0.2   0.25
    40.196    1.65  1.6   1.5  85.   75.   60.    0.5   0.3   0.2 
    40.203    1.7   1.6   1.6  75.   80.   55.    0.5   0.25  0.2 
    40.210    1.65  1.5   1.6  80.   80.   60.    0.5   0.25  0.15
    40.222    1.65  1.4   1.5  75.   80.   55.    0.5   0.15  0.25
    40.234    1.7  1.5  1.6 85.  85.  65.   0.5  0.3  0.3
    40.291    1.65  1.5   1.5  80.   85.   65.    0.5   0.2   0.2 
    40.331    1.65  1.4   1.6  80.   80.   55.    0.5   0.2   0.15
    40.346    1.65  1.5   1.6  75.   80.   65.    0.5   0.2   0.35
    40.385    1.6  1.4  1.6 80.  80.  65.   0.5  0.2  0.3
    40.394    1.6   1.6   1.6  80.   85.   60.    0.5   0.3   0.35
    40.469    1.7   1.5   1.5  85.   85.   65.    0.5   0.3   0.25
    40.527    1.65  1.5   1.6  85.   85.   65.    0.5   0.2   0.25
    40.537    1.6  1.6  1.4 85.  80.  55.   0.5  0.3  0.2
    40.539    1.65  1.4   1.6  80.   80.   55.    0.5   0.2   0.2 
    40.558    1.7   1.5   1.5  80.   80.   55.    0.5   0.2   0.15
    40.610    1.6   1.5   1.6  80.   80.   65.    0.5   0.25  0.3 
    40.629    1.7   1.4   1.5  85.   85.   60.    0.5   0.2   0.35
    40.661    1.65  1.6   1.6  80.   75.   55.    0.5   0.3   0.25
    40.663    1.7   1.4   1.4  85.   80.   55.    0.5   0.2   0.25
    40.686    1.6   1.6   1.5  85.   80.   65.    0.5   0.3   0.25
    40.695    1.65  1.6   1.6  75.   75.   65.    0.5   0.3   0.2 
    40.723    1.6   1.5   1.5  80.   85.   60.    0.5   0.25  0.2 
    40.765    1.7   1.5   1.4  85.   85.   60.    0.5   0.25  0.25
    40.776    1.6   1.5   1.5  85.   85.   55.    0.5   0.25  0.25
    40.813    1.6  1.5  1.4 85.  85.  60.   0.5  0.2  0.2
    40.836    1.7   1.6   1.5  75.   80.   55.    0.5   0.25  0.15
    40.866    1.7   1.4   1.6  80.   80.   55.    0.5   0.15  0.2 
    40.878    1.65  1.6   1.6  75.   80.   55.    0.5   0.35  0.2 
    40.884    1.65  1.5   1.5  75.   75.   60.    0.5   0.25  0.15
    40.892    1.6   1.4   1.4  85.   85.   60.    0.5   0.2   0.15
    40.960    1.65  1.6   1.5  80.   75.   55.    0.5   0.3   0.2 
    40.973    1.6   1.6   1.6  80.   85.   65.    0.5   0.3   0.35
    40.974    1.7   1.5   1.6  75.   85.   55.    0.5   0.2   0.25
    40.993    1.65  1.6   1.6  85.   80.   55.    0.5   0.25  0.3 
    41.004    1.65  1.6   1.4  80.   75.   65.    0.5   0.25  0.2 
    41.012    1.6   1.5   1.6  85.   75.   65.    0.5   0.25  0.35
    41.090    1.7   1.6   1.6  80.   80.   60.    0.5   0.25  0.15
    41.105    1.6  1.5  1.4 85.  85.  65.   0.5  0.2  0.2
