   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   146.952    1.6   1.6   1.5  75.   75.   62.    0.5   0.25  0.2 
   147.649    1.7   1.6   1.7  70.   70.   58.    0.5   0.35  0.3 
   148.956    1.6   1.7   1.5  80.   70.   58.    0.5   0.35  0.2 
   149.612    1.8   1.6   1.6  70.   80.   58.    0.5   0.35  0.2 
   150.165    1.8   1.6   1.6  75.   70.   62.    0.5   0.35  0.2 
   150.189    1.6   1.6   1.6  75.   80.   58.    0.5   0.25  0.3 
   150.370    1.6   1.6   1.6  75.   70.   58.    0.5   0.35  0.3 
   150.903    1.6   1.6   1.7  70.   80.   58.    0.5   0.35  0.3 
   151.699    1.6   1.6   1.7  80.   80.   62.    0.5   0.35  0.3 
   151.822    1.6   1.7   1.5  75.   70.   58.    0.5   0.35  0.3 
   152.520    1.6   1.6   1.5  70.   80.   62.    0.5   0.25  0.2 
   152.715    1.6   1.6   1.6  80.   75.   58.    0.5   0.35  0.2 
   153.021    1.7   1.8   1.5  70.   75.   62.    0.5   0.35  0.3 
   153.056    1.6   1.6   1.5  80.   70.   62.    0.5   0.25  0.2 
   153.281    1.7   1.8   1.5  70.   75.   58.    0.5   0.35  0.3 
   154.013    1.6   1.6   1.5  75.   80.   62.    0.5   0.25  0.2 
   154.033    1.6   1.7   1.6  70.   80.   58.    0.5   0.35  0.3 
   156.932    1.6   1.7   1.5  75.   80.   62.    0.5   0.35  0.2 
   157.124    1.6   1.7   1.5  75.   75.   62.    0.5   0.35  0.2 
   157.517    1.6   1.8   1.5  75.   75.   62.    0.5   0.35  0.3 
   157.533    1.6   1.6   1.5  75.   75.   58.    0.5   0.25  0.3 
   157.989    1.7   1.8   1.5  70.   70.   58.    0.5   0.35  0.3 
   158.358    1.7   1.6   1.7  70.   70.   62.    0.5   0.35  0.3 
   158.422    1.7   1.7   1.5  70.   70.   58.    0.5   0.25  0.3 
   158.643    1.6   1.6   1.5  80.   70.   58.    0.5   0.35  0.3 
   159.425    1.8   1.6   1.6  75.   70.   58.    0.5   0.35  0.3 
   159.827    1.8   1.7   1.5  75.   80.   62.    0.5   0.35  0.3 
   159.926    1.8   1.6   1.6  75.   80.   58.    0.5   0.35  0.3 
   160.068    1.8   1.6   1.6  75.   80.   62.    0.5   0.35  0.3 
   160.492    1.6   1.6   1.5  70.   80.   58.    0.5   0.25  0.2 
   160.920    1.7   1.6   1.6  75.   70.   58.    0.5   0.25  0.3 
