   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   595.897    1.65  1.5   1.35 82.   74.   60.    0.5   0.3   0.12
   598.255    1.65  1.6   1.55 81.   80.   60.    0.5   0.3   0.12
   603.280    1.65  1.6   1.55 80.   80.   60.    0.5   0.3   0.12
   603.388    1.7   1.6   1.55 81.   77.   60.    0.5   0.3   0.12
   605.344    1.65  1.6   1.55 78.   80.   60.    0.5   0.3   0.12
   605.913    1.65  1.6   1.55 79.   80.   60.    0.5   0.3   0.12
   606.855    1.75  1.6   1.55 79.   74.   60.    0.5   0.3   0.12
   608.115    1.7   1.6   1.55 78.   77.   60.    0.5   0.3   0.12
   609.715    1.7   1.6   1.55 80.   77.   60.    0.5   0.3   0.12
   612.470    1.7   1.6   1.55 79.   77.   60.    0.5   0.3   0.12
   620.102    1.75  1.6   1.55 78.   74.   60.    0.5   0.3   0.12
   625.473    1.75  1.6   1.55 82.   75.5  60.    0.5   0.3   0.12
   639.910    1.75  1.6   1.55 81.   75.5  60.    0.5   0.3   0.12
   648.966    1.75  1.6   1.55 80.   75.5  60.    0.5   0.3   0.12
   650.389    1.7   1.6   1.55 78.   78.5  60.    0.5   0.3   0.12
   654.881    1.75  1.6   1.55 79.   75.5  60.    0.5   0.3   0.12
   657.908    1.75  1.6   1.55 78.   75.5  60.    0.5   0.3   0.12
   661.395    1.7   1.6   1.55 79.   78.5  60.    0.5   0.3   0.12
   663.789    1.7   1.6   1.55 82.   78.5  60.    0.5   0.3   0.12
   666.682    1.7   1.6   1.55 81.   78.5  60.    0.5   0.3   0.12
   667.100    1.7   1.6   1.55 80.   78.5  60.    0.5   0.3   0.12
   693.892    1.7   1.6   1.55 78.   80.   60.    0.5   0.3   0.12
   701.804    1.75  1.6   1.55 78.   77.   60.    0.5   0.3   0.12
   704.919    1.75  1.6   1.55 79.   77.   60.    0.5   0.3   0.12
   705.058    1.75  1.6   1.55 82.   77.   60.    0.5   0.3   0.12
   706.107    1.75  1.6   1.55 81.   77.   60.    0.5   0.3   0.12
   706.253    1.75  1.6   1.55 80.   77.   60.    0.5   0.3   0.12
   717.125    1.7   1.6   1.55 79.   80.   60.    0.5   0.3   0.12
   733.512    1.7   1.6   1.55 80.   80.   60.    0.5   0.3   0.12
   741.711    1.7   1.6   1.55 81.   80.   60.    0.5   0.3   0.12
   742.667    1.7   1.6   1.55 82.   80.   60.    0.5   0.3   0.12
   752.781    1.6   1.5   1.35 82.   75.5  60.    0.5   0.3   0.12
   754.492    1.6   1.5   1.35 81.   75.5  60.    0.5   0.3   0.12
   756.461    1.75  1.6   1.55 78.   78.5  60.    0.5   0.3   0.12
   760.695    1.6   1.5   1.35 80.   75.5  60.    0.5   0.3   0.12
   764.365    1.6   1.5   1.35 79.   75.5  60.    0.5   0.3   0.12
   766.788    1.6   1.5   1.35 78.   75.5  60.    0.5   0.3   0.12
   767.790    1.75  1.6   1.55 79.   78.5  60.    0.5   0.3   0.12
   773.478    1.75  1.6   1.55 80.   78.5  60.    0.5   0.3   0.12
   775.127    1.75  1.6   1.55 81.   78.5  60.    0.5   0.3   0.12
   776.591    1.75  1.6   1.55 82.   78.5  60.    0.5   0.3   0.12
   801.536    1.75  1.6   1.55 78.   80.   60.    0.5   0.3   0.12
   827.023    1.75  1.6   1.55 79.   80.   60.    0.5   0.3   0.12
   845.688    1.75  1.6   1.55 80.   80.   60.    0.5   0.3   0.12
   856.661    1.75  1.6   1.55 81.   80.   60.    0.5   0.3   0.12
   861.076    1.75  1.6   1.55 82.   80.   60.    0.5   0.3   0.12
   969.915    1.6   1.5   1.35 79.   74.   60.    0.5   0.3   0.12
   970.317    1.6   1.5   1.35 78.   74.   60.    0.5   0.3   0.12
   972.809    1.6   1.5   1.35 80.   74.   60.    0.5   0.3   0.12
   976.780    1.6   1.5   1.35 81.   74.   60.    0.5   0.3   0.12
   977.219    1.6   1.5   1.35 82.   74.   60.    0.5   0.3   0.12
